id,employee_id,event_timestamp,event_type,lot_id,created_at,created_by,updated_at,updated_by
f71e3e2d-295b-4089-963c-d950b94792c2,B132550,2025-04-01 10:04:20,ENTRY,3ca22ec4-06c0-4554-9765-0debf10fb3fe,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
d217f62a-07db-41fc-b0ad-5ed4af659e01,B132550,2025-04-01 16:07:52,EXIT,3ca22ec4-06c0-4554-9765-0debf10fb3fe,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
b6848f34-3037-4f83-9092-88943f49b302,E935384,2025-04-01 09:20:35,ENTRY,1af55c80-5e00-4f99-8ed9-b0550d7ff016,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
2e079474-ffb0-4bd3-a424-9eab557ab1d4,E935384,2025-04-01 15:11:54,EXIT,1af55c80-5e00-4f99-8ed9-b0550d7ff016,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
40798c5c-2d64-45c3-a56c-1ec6ecf4f292,L517361,2025-04-01 11:50:14,ENTRY,c7836286-5947-4034-ae9e-016f285c6fe1,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
7cc10260-b7f3-4217-8e53-21aef2806c63,L517361,2025-04-01 16:42:33,EXIT,c7836286-5947-4034-ae9e-016f285c6fe1,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
d07fb312-57c5-4100-bed9-b206b39be47c,G235333,2025-04-01 10:31:20,ENTRY,1af55c80-5e00-4f99-8ed9-b0550d7ff016,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
1c7f6ffb-6c88-46dd-a0d6-df611b63f48e,G235333,2025-04-01 16:08:42,EXIT,1af55c80-5e00-4f99-8ed9-b0550d7ff016,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
41718893-fd22-4717-b63d-6abdd855f0a4,P239911,2025-04-01 09:31:22,ENTRY,8bfdd03d-2268-4a10-bb14-f073e2bff5c5,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
f312f8be-9c3e-4bda-868d-45788e040b3f,P239911,2025-04-01 16:25:31,EXIT,8bfdd03d-2268-4a10-bb14-f073e2bff5c5,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
542deea2-5ffa-4f72-99fa-8520e88dd4d6,V089827,2025-04-01 10:30:24,ENTRY,a1a29b38-1d7d-4110-b84c-5464de4ac8fe,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
e5429ea5-a09c-4471-81f7-8227378b7714,V089827,2025-04-01 16:06:28,EXIT,a1a29b38-1d7d-4110-b84c-5464de4ac8fe,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
3152ceed-90a1-4ae0-9a00-67925098605a,H173012,2025-04-01 09:12:20,ENTRY,1cfa787c-0e3f-41d9-8584-73c0cbe3cd78,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
8619f582-8dbd-46bc-96c7-64f02796ac7d,H173012,2025-04-01 17:28:23,EXIT,1cfa787c-0e3f-41d9-8584-73c0cbe3cd78,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
0e976ce0-49aa-4047-9d9a-7e6be03d3bbd,U315284,2025-04-01 10:07:02,ENTRY,c7836286-5947-4034-ae9e-016f285c6fe1,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
f15e63ab-5885-4c72-a91d-ddeb84036dc6,U315284,2025-04-01 16:08:16,EXIT,c7836286-5947-4034-ae9e-016f285c6fe1,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
07ccfeac-9383-4d0d-8fcc-ac031ae7df3f,L555859,2025-04-01 11:52:11,ENTRY,4301c99e-ff73-4f22-8de8-a2883f0df2a7,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
b82efa37-a738-4791-9c2f-963656b276b0,L555859,2025-04-01 15:43:13,EXIT,4301c99e-ff73-4f22-8de8-a2883f0df2a7,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
a34c4ca0-c0e2-46da-bb16-470bb7542608,L620391,2025-04-01 10:25:49,ENTRY,f0c99158-efc3-4b1b-80b3-e6a808283600,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
954fbfc6-222d-4e79-bdc1-839bf926403e,L620391,2025-04-01 15:35:57,EXIT,f0c99158-efc3-4b1b-80b3-e6a808283600,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
7d645582-8b0a-4c20-876e-b99877accdcc,X089412,2025-04-01 10:03:21,ENTRY,f0c99158-efc3-4b1b-80b3-e6a808283600,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
d7d88113-1637-488d-a6f4-abccf776df61,X089412,2025-04-01 15:32:25,EXIT,f0c99158-efc3-4b1b-80b3-e6a808283600,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
349d51c8-db40-4b5b-b805-fd02e378609a,A476920,2025-04-01 11:12:03,ENTRY,a1a29b38-1d7d-4110-b84c-5464de4ac8fe,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
dd999e4c-f25f-4908-a518-012ef8bd3cda,A476920,2025-04-01 15:23:38,EXIT,a1a29b38-1d7d-4110-b84c-5464de4ac8fe,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
79e1ac28-f54e-4c7f-b1ce-e16c5cbf19b6,J417073,2025-04-01 09:38:17,ENTRY,f0c99158-efc3-4b1b-80b3-e6a808283600,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
ee3e14a8-1246-487b-9a08-000f679f393f,J417073,2025-04-01 17:26:04,EXIT,f0c99158-efc3-4b1b-80b3-e6a808283600,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
a1386dec-1013-4263-9e8b-5de163ed981c,M246473,2025-04-01 09:49:55,ENTRY,3cbedf0b-eedb-4e67-983c-fc9cd1810fd3,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
631307b8-e479-41d0-86a2-a102dbbbbe3c,M246473,2025-04-01 17:15:18,EXIT,3cbedf0b-eedb-4e67-983c-fc9cd1810fd3,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
3618e66d-cf06-4a5b-bd1d-3313f2456640,Z919466,2025-04-01 09:10:45,ENTRY,1af55c80-5e00-4f99-8ed9-b0550d7ff016,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
d7fc3722-d7b9-4f6c-97e7-64f8639e9b03,Z919466,2025-04-01 16:48:45,EXIT,1af55c80-5e00-4f99-8ed9-b0550d7ff016,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
7f9d19c2-7f4a-4f1a-9c78-8ed15de8c208,G556902,2025-04-01 11:43:21,ENTRY,f0c99158-efc3-4b1b-80b3-e6a808283600,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
d5fd2a2c-eeb5-4c44-bb47-8bba5e8746e3,G556902,2025-04-01 15:46:44,EXIT,f0c99158-efc3-4b1b-80b3-e6a808283600,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
a49bb1a8-0104-408b-8763-b829ae3adfdc,M338644,2025-04-01 10:48:12,ENTRY,2793edb8-bce9-4154-9b85-a07d60f77b49,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
6ec4249a-a6f8-411f-8b8c-56d67b8b3d96,M338644,2025-04-01 17:04:52,EXIT,2793edb8-bce9-4154-9b85-a07d60f77b49,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
736fd60b-3b11-4863-90b1-db823b89efc4,G959010,2025-04-01 10:39:51,ENTRY,a1a29b38-1d7d-4110-b84c-5464de4ac8fe,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
2b77fac4-d748-4a66-a01e-f69b66eb9cbe,G959010,2025-04-01 16:02:31,EXIT,a1a29b38-1d7d-4110-b84c-5464de4ac8fe,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
3534b6f9-36de-4161-ab15-2b8a190495d7,K233013,2025-04-01 09:13:14,ENTRY,4301c99e-ff73-4f22-8de8-a2883f0df2a7,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
f73e3085-3c51-409f-86c0-3aed7de67734,K233013,2025-04-01 16:05:39,EXIT,4301c99e-ff73-4f22-8de8-a2883f0df2a7,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
590456f8-ec47-4f8b-9687-92e619b9886d,K211788,2025-04-01 10:00:04,ENTRY,3cbedf0b-eedb-4e67-983c-fc9cd1810fd3,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
b6859c4c-6f3a-4a23-8baa-d0c75a890359,K211788,2025-04-01 17:22:13,EXIT,3cbedf0b-eedb-4e67-983c-fc9cd1810fd3,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
bb610e2d-2977-4f07-81ae-6de28b54f093,S318402,2025-04-01 11:54:36,ENTRY,f0c99158-efc3-4b1b-80b3-e6a808283600,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
669207d8-cdc0-405d-b010-7f2d121b5fa2,S318402,2025-04-01 16:37:45,EXIT,f0c99158-efc3-4b1b-80b3-e6a808283600,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
cb1c35f8-9614-48d6-8487-4d9658f43059,M620866,2025-04-01 10:12:00,ENTRY,f0c99158-efc3-4b1b-80b3-e6a808283600,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
381e82de-7e91-49ed-a80e-ff98ba5d7d5c,M620866,2025-04-01 17:59:47,EXIT,f0c99158-efc3-4b1b-80b3-e6a808283600,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
f4181bf4-eabd-4f13-9a3a-767728a693e4,Z313830,2025-04-01 10:38:49,ENTRY,1af55c80-5e00-4f99-8ed9-b0550d7ff016,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
15aece4f-3b3b-443b-aeb5-9b5628a0614d,Z313830,2025-04-01 15:41:29,EXIT,1af55c80-5e00-4f99-8ed9-b0550d7ff016,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
7dfd232b-1240-429e-ad8b-ef452af0e6ac,T478813,2025-04-01 10:34:23,ENTRY,4301c99e-ff73-4f22-8de8-a2883f0df2a7,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
245a80d6-832d-4de7-a65f-100f95e3d1b9,T478813,2025-04-01 15:26:40,EXIT,4301c99e-ff73-4f22-8de8-a2883f0df2a7,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
0c6a3675-eedb-44dc-8a24-072f0feded14,U787783,2025-04-01 10:07:49,ENTRY,89713c07-9fa2-4064-a53e-005fe39b1146,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
20bd659f-b6f2-48f6-bac9-d58c24788720,U787783,2025-04-01 17:11:40,EXIT,89713c07-9fa2-4064-a53e-005fe39b1146,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
0a86f30e-1fa2-4ce4-b180-854e9017957e,P639911,2025-04-01 10:15:57,ENTRY,f0c99158-efc3-4b1b-80b3-e6a808283600,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
32714a88-a7e6-4cc0-96fb-93784e0f46a2,P639911,2025-04-01 15:44:41,EXIT,f0c99158-efc3-4b1b-80b3-e6a808283600,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
def30e44-804e-420e-902c-3ea7281402fd,B323810,2025-04-01 10:07:52,ENTRY,3ca22ec4-06c0-4554-9765-0debf10fb3fe,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
c34a9fb8-31b6-4404-9331-f8734b8f49d2,B323810,2025-04-01 16:44:42,EXIT,3ca22ec4-06c0-4554-9765-0debf10fb3fe,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
dd59b824-f29a-4d5f-b54a-8fbdeb0829d9,W338812,2025-04-01 09:38:52,ENTRY,a1a29b38-1d7d-4110-b84c-5464de4ac8fe,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
90fde9aa-f1de-47bc-ad45-4f5cfde71ce7,W338812,2025-04-01 16:43:47,EXIT,a1a29b38-1d7d-4110-b84c-5464de4ac8fe,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
183904c6-4ff5-41a0-9465-378a3c0ab0cd,Q826396,2025-04-01 11:35:34,ENTRY,a1a29b38-1d7d-4110-b84c-5464de4ac8fe,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
230a4e90-dbb0-4aa6-8bd3-3f62b464fbcb,Q826396,2025-04-01 17:01:22,EXIT,a1a29b38-1d7d-4110-b84c-5464de4ac8fe,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
25e25cf7-03b3-42ed-96fc-69a6b10e34d8,V570046,2025-04-01 09:41:49,ENTRY,f0c99158-efc3-4b1b-80b3-e6a808283600,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
a61a7d3b-a40b-4553-8121-27aab84212a6,V570046,2025-04-01 15:31:20,EXIT,f0c99158-efc3-4b1b-80b3-e6a808283600,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
0ac5cc31-3a69-4b2c-abfe-b7946481bcfe,K353528,2025-04-01 11:20:48,ENTRY,2407b40a-d7bb-4b9f-969c-6e9a1ab6c120,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
94ef4217-d4a8-4f3e-bfed-c1e104d51846,K353528,2025-04-01 16:13:34,EXIT,2407b40a-d7bb-4b9f-969c-6e9a1ab6c120,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
f92f1ab3-87af-4a57-9132-622cfbb73abb,G609170,2025-04-01 11:33:05,ENTRY,bf13727e-960c-485a-8bfe-59ba40f6536c,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
0e6ae3da-3d3f-460f-bccc-d300a5dbc836,G609170,2025-04-01 15:42:51,EXIT,bf13727e-960c-485a-8bfe-59ba40f6536c,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
94b3555b-2100-4baa-836f-0af2a7fb8514,G598860,2025-04-01 10:36:42,ENTRY,1cfa787c-0e3f-41d9-8584-73c0cbe3cd78,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
34b66367-f856-4d40-9f9c-70540e622c26,G598860,2025-04-01 16:30:30,EXIT,1cfa787c-0e3f-41d9-8584-73c0cbe3cd78,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
62b133f2-ea7c-4437-9f37-1251f3637b29,E797110,2025-04-01 09:51:11,ENTRY,bf13727e-960c-485a-8bfe-59ba40f6536c,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
755f9f81-fd9c-4d1b-aac6-7b4c2d0d8c23,E797110,2025-04-01 16:41:50,EXIT,bf13727e-960c-485a-8bfe-59ba40f6536c,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
227a4bc1-c6d6-4a50-a0e3-9a81b7f0606e,K034838,2025-04-01 09:40:51,ENTRY,60c97a40-d0da-4dbf-a3ee-66c5f4861b7c,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
3340649f-92d3-42f4-91f4-0c6c45ddbde7,K034838,2025-04-01 17:15:20,EXIT,60c97a40-d0da-4dbf-a3ee-66c5f4861b7c,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
97291d3c-4e69-4e79-9f32-c7d92e8ae566,W631367,2025-04-01 11:49:30,ENTRY,4301c99e-ff73-4f22-8de8-a2883f0df2a7,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
94b7f262-ac89-4135-ae89-55b2c5756fd9,W631367,2025-04-01 17:46:40,EXIT,4301c99e-ff73-4f22-8de8-a2883f0df2a7,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
15c901ac-4a10-4a21-a71f-8a46e4ca9073,M928854,2025-04-01 10:08:05,ENTRY,bf13727e-960c-485a-8bfe-59ba40f6536c,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
ef77c1e3-e4c2-47cf-8827-89ceeff3ab28,M928854,2025-04-01 17:35:27,EXIT,bf13727e-960c-485a-8bfe-59ba40f6536c,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
0dc8dfb3-31e2-4430-a342-a5cb04f5f4e7,W774276,2025-04-01 11:40:15,ENTRY,8bfdd03d-2268-4a10-bb14-f073e2bff5c5,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
9e95631b-a691-493f-b0ce-ec10a3524970,W774276,2025-04-01 17:49:36,EXIT,8bfdd03d-2268-4a10-bb14-f073e2bff5c5,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
50e581f6-d276-4db1-af4d-e8b7ae3ac60a,L294394,2025-04-01 11:05:43,ENTRY,2407b40a-d7bb-4b9f-969c-6e9a1ab6c120,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
1365ffc1-226c-4adf-9e9a-625d95d7a8e5,L294394,2025-04-01 17:44:42,EXIT,2407b40a-d7bb-4b9f-969c-6e9a1ab6c120,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
5f59277c-181c-4343-b46e-efd5fa3e3ff4,I898420,2025-04-01 10:50:48,ENTRY,c7836286-5947-4034-ae9e-016f285c6fe1,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
197c091b-132d-4833-9b98-88bf243b2204,I898420,2025-04-01 17:05:09,EXIT,c7836286-5947-4034-ae9e-016f285c6fe1,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
43312838-c94c-46f5-a53c-ec90d3090a8c,D190472,2025-04-01 11:36:00,ENTRY,8bfdd03d-2268-4a10-bb14-f073e2bff5c5,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
a16b6e68-c62d-4c94-a667-9ef0a83d834f,D190472,2025-04-01 16:29:30,EXIT,8bfdd03d-2268-4a10-bb14-f073e2bff5c5,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
55f7b168-cd92-4e2c-acbd-5e440c2f5266,R831541,2025-04-01 11:44:16,ENTRY,bf13727e-960c-485a-8bfe-59ba40f6536c,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
ff01b317-3ab0-43d8-8190-75ee513851ad,R831541,2025-04-01 15:24:32,EXIT,bf13727e-960c-485a-8bfe-59ba40f6536c,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
83e92980-e733-4154-9b2d-7d6b786eb8a3,B877651,2025-04-01 10:24:23,ENTRY,60c97a40-d0da-4dbf-a3ee-66c5f4861b7c,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
292fcdf2-8871-42ae-9517-ed633fcc5f91,B877651,2025-04-01 17:23:13,EXIT,60c97a40-d0da-4dbf-a3ee-66c5f4861b7c,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
6e28ea2e-8f2f-4759-afc6-328ed7c5601a,H871232,2025-04-01 10:12:52,ENTRY,8bfdd03d-2268-4a10-bb14-f073e2bff5c5,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
cb0825e6-04dc-42f6-b6c7-856a7ee966a6,H871232,2025-04-01 15:04:47,EXIT,8bfdd03d-2268-4a10-bb14-f073e2bff5c5,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
0a1c18b8-7ff8-4e4f-a95c-eb9ebaf3457b,I565987,2025-04-01 09:00:34,ENTRY,4301c99e-ff73-4f22-8de8-a2883f0df2a7,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
af19d508-c352-4158-aa44-2c288a4411d3,I565987,2025-04-01 17:37:33,EXIT,4301c99e-ff73-4f22-8de8-a2883f0df2a7,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
9ba7650c-7c3f-4a32-99e6-12f60b761517,H563721,2025-04-01 10:59:16,ENTRY,4301c99e-ff73-4f22-8de8-a2883f0df2a7,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
ccaae896-738d-4040-b2b5-b24c594dcc27,H563721,2025-04-01 15:11:51,EXIT,4301c99e-ff73-4f22-8de8-a2883f0df2a7,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
c10d23d7-6fd8-4bb0-9ec2-fd1cc7b1fa1f,E720316,2025-04-01 10:01:20,ENTRY,89713c07-9fa2-4064-a53e-005fe39b1146,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
d3683627-0074-4547-a638-67b043ea739a,E720316,2025-04-01 16:01:33,EXIT,89713c07-9fa2-4064-a53e-005fe39b1146,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
c2da645b-129d-4673-9c5d-3392ce8df534,N580187,2025-04-01 11:33:38,ENTRY,9fca6880-3936-49a9-85d2-4e08c53e8b60,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
2f576f7b-b5ca-4e0f-83b6-3e92ee680191,N580187,2025-04-01 16:54:06,EXIT,9fca6880-3936-49a9-85d2-4e08c53e8b60,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
277f40e4-6fa7-45ec-a2b1-547052e8972c,F034816,2025-04-01 09:50:09,ENTRY,f0c99158-efc3-4b1b-80b3-e6a808283600,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
7ba33f9b-a865-4770-982c-dd76678fa793,F034816,2025-04-01 17:58:28,EXIT,f0c99158-efc3-4b1b-80b3-e6a808283600,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
4df9c047-a7d7-45f9-bc32-1f8116fc90d3,Z155642,2025-04-01 10:42:10,ENTRY,8bfdd03d-2268-4a10-bb14-f073e2bff5c5,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
fb8b862a-23e4-4b94-bf0b-7263380db4db,Z155642,2025-04-01 15:56:16,EXIT,8bfdd03d-2268-4a10-bb14-f073e2bff5c5,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
02ae64ac-2d70-4f2e-a091-d97f95c0a739,B783626,2025-04-01 09:01:41,ENTRY,8bfdd03d-2268-4a10-bb14-f073e2bff5c5,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
e8534962-fb8f-418c-8c1a-2ba297a27942,B783626,2025-04-01 17:15:46,EXIT,8bfdd03d-2268-4a10-bb14-f073e2bff5c5,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
9bdb7dcf-4ea3-4eae-b48a-61c9f3c6433c,F913172,2025-04-01 09:23:24,ENTRY,f0c99158-efc3-4b1b-80b3-e6a808283600,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
d98c17f7-7f35-429f-adce-9ca56415b1a5,F913172,2025-04-01 15:57:46,EXIT,f0c99158-efc3-4b1b-80b3-e6a808283600,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
6b4a1f69-8045-4fd1-bbfd-61b91181c27b,B303857,2025-04-01 10:29:09,ENTRY,f0c99158-efc3-4b1b-80b3-e6a808283600,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
e789ebe2-8c55-4986-8598-18f4b5912ee5,B303857,2025-04-01 16:02:10,EXIT,f0c99158-efc3-4b1b-80b3-e6a808283600,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
6eaad7de-f436-43a4-bba2-a56cfd54a747,I810902,2025-04-01 11:33:43,ENTRY,1cfa787c-0e3f-41d9-8584-73c0cbe3cd78,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
5b7c6669-95e6-48fe-a44d-2bda752e259a,I810902,2025-04-01 17:35:40,EXIT,1cfa787c-0e3f-41d9-8584-73c0cbe3cd78,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
9d66aee9-8611-4e24-bbc2-07db69d25ab5,Z006715,2025-04-01 09:18:29,ENTRY,bf13727e-960c-485a-8bfe-59ba40f6536c,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
ece20746-26d0-4982-9307-9022baef7feb,Z006715,2025-04-01 15:25:24,EXIT,bf13727e-960c-485a-8bfe-59ba40f6536c,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
b421453b-b2bd-4c7f-91a2-75d63472b823,W497214,2025-04-01 09:19:39,ENTRY,f0c99158-efc3-4b1b-80b3-e6a808283600,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
cd56fcf6-97b2-4ebb-a02f-e86d888f61cc,W497214,2025-04-01 17:10:17,EXIT,f0c99158-efc3-4b1b-80b3-e6a808283600,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
23b47f77-38fc-4303-ac60-e705c936d7ae,D633709,2025-04-01 09:11:24,ENTRY,3cbedf0b-eedb-4e67-983c-fc9cd1810fd3,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
1b3d3efe-9901-48f8-9c48-35024390da6a,D633709,2025-04-01 15:32:27,EXIT,3cbedf0b-eedb-4e67-983c-fc9cd1810fd3,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
779d25c5-0d89-420f-988d-c34b7a8ebc14,B311619,2025-04-01 10:37:07,ENTRY,bf13727e-960c-485a-8bfe-59ba40f6536c,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
db50a072-7b79-4d97-8800-f734cd3b40fd,B311619,2025-04-01 15:08:32,EXIT,bf13727e-960c-485a-8bfe-59ba40f6536c,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
2ef9a554-2f24-493a-b335-cc5c8b9dead8,Z633615,2025-04-01 11:50:09,ENTRY,8bfdd03d-2268-4a10-bb14-f073e2bff5c5,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
a9a7a0a4-9f93-452f-a701-e8f82893786b,Z633615,2025-04-01 16:29:35,EXIT,8bfdd03d-2268-4a10-bb14-f073e2bff5c5,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
89f28389-d3c0-4c98-b56a-8a3110003cc7,H947017,2025-04-01 10:30:57,ENTRY,c7836286-5947-4034-ae9e-016f285c6fe1,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
d76aaba6-2e46-4eeb-b875-4ec04ee52a1f,H947017,2025-04-01 15:25:46,EXIT,c7836286-5947-4034-ae9e-016f285c6fe1,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
4590bdda-87b5-403a-826b-08f07b0d2209,I263337,2025-04-01 11:40:22,ENTRY,a1a29b38-1d7d-4110-b84c-5464de4ac8fe,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
dbdeb0cd-7997-4bba-9a2b-a66b5bba0807,I263337,2025-04-01 15:14:02,EXIT,a1a29b38-1d7d-4110-b84c-5464de4ac8fe,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
