id,event_timestamp,event_type,sensor_id,parking_tag,created_at,created_by,updated_at,updated_by
ee53ce5a-35f7-49db-9fe2-75c9d311f174,2025-04-01 09:07:20,OCCUPIED,a0ca7fa5-d56f-41a3-b20d-af6ea2e27c8f,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
dedf6697-8148-41a3-ae78-002b9135d13a,2025-04-01 16:24:38,VACANT,a0ca7fa5-d56f-41a3-b20d-af6ea2e27c8f,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
62407bd0-b00e-47dc-b74e-a37f777b7bd6,2025-04-01 10:22:43,OCCUPIED,bfd4e610-0f4c-4963-b2b6-ce3ccae8b982,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
0b967309-42c2-4b2a-9589-011e5161da27,2025-04-01 17:19:57,VACANT,bfd4e610-0f4c-4963-b2b6-ce3ccae8b982,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
7a20d9b6-4d9b-49e2-bbe7-231d41b84647,2025-04-01 11:32:38,OCCUPIED,ea9abb0a-8577-436e-aaf6-fa35f982fa9a,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
a3ac48fa-3bc6-41d8-9728-a412fe528191,2025-04-01 16:02:49,VACANT,ea9abb0a-8577-436e-aaf6-fa35f982fa9a,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
a76f1309-dc86-4899-8a81-96890a45e8d2,2025-04-01 09:16:28,OCCUPIED,2b8259db-83dd-428b-aee8-2d1cf30cb3b6,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
631c0c19-7673-4661-bbf3-2d6d8fdc70c6,2025-04-01 15:27:07,VACANT,2b8259db-83dd-428b-aee8-2d1cf30cb3b6,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
f1bc2467-fad4-4b72-96c0-84ade5e3aaa4,2025-04-01 09:51:00,OCCUPIED,08992782-60e6-4f24-9183-88c2d0fed983,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
698d17d3-6e99-433e-adf7-16d7f6fbf2e6,2025-04-01 17:42:49,VACANT,08992782-60e6-4f24-9183-88c2d0fed983,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
61ea6b5a-53d0-48f8-a1c7-d5cc85d43f79,2025-04-01 11:55:17,OCCUPIED,66cad0a8-08e5-464d-a0ff-1471f57a808d,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
6c1bedff-d2c1-441c-8ac5-6d52b1c8126d,2025-04-01 16:45:20,VACANT,66cad0a8-08e5-464d-a0ff-1471f57a808d,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
049f75c6-6b29-478d-a7a3-fbe28a021b95,2025-04-01 11:17:04,OCCUPIED,fa87437f-d81c-4083-9fbc-15b2ff24fddb,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
04f8fb34-0e27-4db0-b390-1c958cca2d60,2025-04-01 15:31:17,VACANT,fa87437f-d81c-4083-9fbc-15b2ff24fddb,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
d1028900-2130-44e0-8481-83cd1b92ef04,2025-04-01 10:08:52,OCCUPIED,ea3293d6-f092-40a5-9d79-8908f9f4803c,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
a3267f1f-fe5d-4d70-982d-fb6a1a6fef3a,2025-04-01 16:09:49,VACANT,ea3293d6-f092-40a5-9d79-8908f9f4803c,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
a17edf68-7b00-48c8-a318-d91507e49351,2025-04-01 11:25:09,OCCUPIED,1a4e9d32-ce74-40f3-ad2c-39adf05694b6,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
7b7a6984-e9b2-4b1c-b97b-8255fd6c811e,2025-04-01 16:13:34,VACANT,1a4e9d32-ce74-40f3-ad2c-39adf05694b6,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
cc501aed-4782-4b30-ad3f-bd27ff37e8cf,2025-04-01 10:16:08,OCCUPIED,2193b1cd-b97b-4ace-8a6f-be9befb096ea,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
d7fedc2a-d572-4434-bef7-c073736c0215,2025-04-01 15:41:37,VACANT,2193b1cd-b97b-4ace-8a6f-be9befb096ea,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
4e934318-343b-40b4-8def-9860b075cded,2025-04-01 10:51:31,OCCUPIED,46c9772b-0687-431d-8e74-564df4825722,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
94accac3-4a3c-425e-a737-d2ce92703d87,2025-04-01 15:14:42,VACANT,46c9772b-0687-431d-8e74-564df4825722,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
01200b2d-fc6b-47a7-9e18-f3ab25bad2cf,2025-04-01 10:48:47,OCCUPIED,1d18ab59-a14d-4d82-9938-72118c6fcffb,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
792152ee-9f48-4e3a-ae95-97de0c4ea827,2025-04-01 15:00:03,VACANT,1d18ab59-a14d-4d82-9938-72118c6fcffb,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
16a58d55-77ca-49e4-8308-7b3eb7f0674c,2025-04-01 09:05:14,OCCUPIED,91fb029d-2206-4c2b-97a6-59681f2568ec,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
bcb3f04d-7c7a-4c4c-879d-19bfaf565a8f,2025-04-01 16:29:56,VACANT,91fb029d-2206-4c2b-97a6-59681f2568ec,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
9ac1b528-34cc-43bd-8dca-5f95a2b49021,2025-04-01 11:22:04,OCCUPIED,c54d4cd1-5069-45bf-953f-b5db426b2afe,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
049f61e6-122a-4685-9b5a-5c158ec60e9c,2025-04-01 17:57:14,VACANT,c54d4cd1-5069-45bf-953f-b5db426b2afe,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
8aa00af9-2d80-49a7-9af8-8a81145c19b8,2025-04-01 09:09:32,OCCUPIED,5dd1c1d7-2215-4d38-8034-4959973487d6,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
7232be73-44cc-42be-a3b3-4f26fd078908,2025-04-01 17:18:02,VACANT,5dd1c1d7-2215-4d38-8034-4959973487d6,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
7f38dc5b-fa17-4fba-aa03-eeea7c2dd889,2025-04-01 10:55:02,OCCUPIED,0363ddb6-24c2-4705-8b5e-293b54a78dea,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
83cfb4c7-7b37-463d-a4f0-7359b0b8d8fe,2025-04-01 15:34:17,VACANT,0363ddb6-24c2-4705-8b5e-293b54a78dea,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
69b555af-cf14-4a82-a228-d60042d13bc3,2025-04-01 10:48:53,OCCUPIED,abfdcd70-1d1f-4f1c-a2ca-c5afae794c6d,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
57499626-f049-4489-9254-f3e3c020bc74,2025-04-01 16:02:36,VACANT,abfdcd70-1d1f-4f1c-a2ca-c5afae794c6d,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
d64ba950-f549-4b57-9bf0-818e61e9bad3,2025-04-01 10:53:20,OCCUPIED,23a0cc6f-3bdf-4082-a22b-145b5c808b42,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
488ccfaa-d42a-446b-95fa-4a337fa009f2,2025-04-01 17:07:31,VACANT,23a0cc6f-3bdf-4082-a22b-145b5c808b42,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
a0ffb264-c68f-4c15-ba68-2df2238091f5,2025-04-01 09:57:09,OCCUPIED,bc592850-6b35-4ee6-909f-9c287f62520d,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
0bba8026-dad7-43ce-a1b7-99f7a4b31938,2025-04-01 17:25:43,VACANT,bc592850-6b35-4ee6-909f-9c287f62520d,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
3451b1f0-77e0-43d5-b247-a1a1294bea86,2025-04-01 09:19:53,OCCUPIED,04f77cd3-3457-4042-8797-99b1dc81e221,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
4cc7dd61-9db1-4baa-8629-ca554edbd1c8,2025-04-01 17:44:45,VACANT,04f77cd3-3457-4042-8797-99b1dc81e221,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
203f2075-733e-4795-b050-2251ff1eeb22,2025-04-01 09:05:18,OCCUPIED,07ab89e0-9cc3-4ad2-9a34-17b2256449eb,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
d81fc18f-2fcb-4c78-8d23-5949db210036,2025-04-01 17:08:20,VACANT,07ab89e0-9cc3-4ad2-9a34-17b2256449eb,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
80e645d6-34e3-4974-bc7a-90458fc8787b,2025-04-01 09:02:30,OCCUPIED,da00a305-8421-461c-bd05-969e92ba2842,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
a130ef07-6f52-44ae-96fe-88126b3c1912,2025-04-01 15:37:44,VACANT,da00a305-8421-461c-bd05-969e92ba2842,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
1c3e5afd-db80-4185-8b04-30d1a93f1c30,2025-04-01 10:34:16,OCCUPIED,21dd6980-eccb-4d8a-844a-fcda5e592afe,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
f9d0b487-f967-4415-a254-6b1f9c984ead,2025-04-01 16:58:12,VACANT,21dd6980-eccb-4d8a-844a-fcda5e592afe,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
62b8de9e-0f7a-4202-a30f-fa7682698c39,2025-04-01 10:03:26,OCCUPIED,b9115ba2-4c8f-4008-900b-f61409821461,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
d2ce4879-1d4b-46db-a5b1-c2813b2650a1,2025-04-01 15:21:36,VACANT,b9115ba2-4c8f-4008-900b-f61409821461,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
caeee32f-69f6-4318-b5d4-ba9e390998ff,2025-04-01 11:42:00,OCCUPIED,f60a158f-e762-4a9d-b963-5ea2805fb73f,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
3d33054a-4ecb-430c-bb5d-181bc755e47d,2025-04-01 15:27:38,VACANT,f60a158f-e762-4a9d-b963-5ea2805fb73f,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
bb78e4d2-da17-4a21-932a-f5e49717a24a,2025-04-01 09:25:17,OCCUPIED,31b4a977-0a7d-410e-ac98-53b703b77ac9,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
5267d6df-0247-43cd-af05-5ed38079ead0,2025-04-01 16:22:51,VACANT,31b4a977-0a7d-410e-ac98-53b703b77ac9,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
819e9692-3e20-401e-a530-767f57267a0b,2025-04-01 10:23:43,OCCUPIED,d2f73b86-5400-42f4-960b-1796a59829e9,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
a936c852-cae8-4b01-ad6d-3b57c690f09d,2025-04-01 17:42:34,VACANT,d2f73b86-5400-42f4-960b-1796a59829e9,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
92ff4f28-0b5f-48b9-80a3-fc4be36c8625,2025-04-01 11:55:24,OCCUPIED,5572d109-dc4c-4d0d-9adb-7243ab06f451,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
c4239e86-4601-46e0-b3a2-1bc4bc8e6841,2025-04-01 17:15:53,VACANT,5572d109-dc4c-4d0d-9adb-7243ab06f451,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
73d4a600-4ad3-4b61-a2ea-3fb95f726c80,2025-04-01 09:14:16,OCCUPIED,dcb8dc69-7b84-4ce3-a02e-407d50a875e5,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
f507d323-f0e1-405f-ab03-e7afb21dcfe4,2025-04-01 16:49:02,VACANT,dcb8dc69-7b84-4ce3-a02e-407d50a875e5,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
04bdb49a-865c-4ff2-9b37-62591b416a5d,2025-04-01 11:22:21,OCCUPIED,a2d25871-4cd0-40a8-bc26-3ef2ac1dff50,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
9d3745fc-90b4-44c7-9b2d-eb2e9f17ebfc,2025-04-01 17:04:58,VACANT,a2d25871-4cd0-40a8-bc26-3ef2ac1dff50,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
7e191773-fff9-4b06-a50c-1490d75899e9,2025-04-01 11:43:32,OCCUPIED,4279adf8-6031-4c90-8e89-efa58e13903a,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
3ed54633-ca2f-4849-91a2-c3faff8c775f,2025-04-01 15:41:13,VACANT,4279adf8-6031-4c90-8e89-efa58e13903a,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
3f6b53e8-e6c7-4a86-8619-be974b380f8c,2025-04-01 09:20:38,OCCUPIED,be69177d-d810-4c48-8f44-215fbf02a613,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
29bdaae8-83c9-4cea-b9ea-6613a40fef4a,2025-04-01 15:01:55,VACANT,be69177d-d810-4c48-8f44-215fbf02a613,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
fab16faa-746b-4e03-8482-fe860c5c0575,2025-04-01 11:06:04,OCCUPIED,fa01832c-3221-4a07-bc36-cd4a7ef43184,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
b1cc2d12-3a43-4efe-a5a0-cb732f645aac,2025-04-01 16:02:39,VACANT,fa01832c-3221-4a07-bc36-cd4a7ef43184,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
dedf6b61-f569-4210-8d16-3576e4d602b8,2025-04-01 09:06:20,OCCUPIED,06af5014-1896-4429-be00-f14419b89088,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
8a614451-ff0a-454a-bf0e-035a495634ea,2025-04-01 15:29:44,VACANT,06af5014-1896-4429-be00-f14419b89088,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
8e32fd51-d4cf-4fc3-a317-c3a367c32bce,2025-04-01 09:43:35,OCCUPIED,7a781600-2bbe-4239-a587-b6c17a5807fb,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
0fdf18d7-acda-4307-9b2b-2f4e3b01127d,2025-04-01 16:15:16,VACANT,7a781600-2bbe-4239-a587-b6c17a5807fb,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
ac7145b7-653c-4021-a3ac-ab819c630150,2025-04-01 10:22:33,OCCUPIED,6e1e8b72-fbdd-4b09-9f38-dbbd739f329d,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
c460e426-9ac2-4663-97bd-37bf463e4ba0,2025-04-01 16:37:21,VACANT,6e1e8b72-fbdd-4b09-9f38-dbbd739f329d,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
ba19e79c-5dba-4187-be01-d745f1559aa9,2025-04-01 10:35:49,OCCUPIED,2f732705-d71e-4bfd-bdbe-1126b7a7adf4,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
afc6f0c7-fcf7-4326-a295-4abd2975b90b,2025-04-01 16:20:40,VACANT,2f732705-d71e-4bfd-bdbe-1126b7a7adf4,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
f4b8b6ca-1920-4f8b-a7cd-6eddf64c83b2,2025-04-01 11:41:03,OCCUPIED,d370e4fc-06dc-43f0-9c39-d3ce2308414e,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
136a8d8f-06d0-4c1c-a504-639169c642de,2025-04-01 15:42:24,VACANT,d370e4fc-06dc-43f0-9c39-d3ce2308414e,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
b0ab12fb-422a-4da9-81fa-5eda42602584,2025-04-01 11:12:08,OCCUPIED,a62f081f-402f-499f-8cbd-aae2e16f97bb,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
6466279c-b947-468b-a1c4-f53adc597bca,2025-04-01 16:13:56,VACANT,a62f081f-402f-499f-8cbd-aae2e16f97bb,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
6c17790a-4900-427b-9d8e-ebe524645c6d,2025-04-01 09:07:03,OCCUPIED,d556e760-aad1-4f2a-bf8f-1b399758fb89,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
05491bc5-afce-44c0-9aa3-1c0548f6eec3,2025-04-01 16:28:46,VACANT,d556e760-aad1-4f2a-bf8f-1b399758fb89,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
6416f469-7834-48b7-af68-11158e59d6a3,2025-04-01 10:38:18,OCCUPIED,607138fd-7f34-421e-8cfa-302b31d7c283,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
2fde33dc-3684-4b5c-8b56-68d14746aab9,2025-04-01 16:34:14,VACANT,607138fd-7f34-421e-8cfa-302b31d7c283,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
a6fc114b-f893-42d6-bcb7-a7f4d626bba1,2025-04-01 09:19:51,OCCUPIED,283e43c2-949b-4a00-8ef1-0fde00488e23,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
29c3abe8-3d5b-455c-a440-3ef018b32a70,2025-04-01 16:35:46,VACANT,283e43c2-949b-4a00-8ef1-0fde00488e23,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
16c5dab9-9098-4633-8d63-eec293047dd5,2025-04-01 09:38:32,OCCUPIED,cc55041a-c911-4772-8e5a-ebdcd40c3580,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
b1d06eca-e7d5-4ba9-acea-e662ff852fc0,2025-04-01 15:59:42,VACANT,cc55041a-c911-4772-8e5a-ebdcd40c3580,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
dff56a0a-d02b-43dd-a60a-85bea421ad1e,2025-04-01 11:16:30,OCCUPIED,e5730212-939d-436c-ba69-4374b16c049c,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
c45e4bc4-b573-4d07-9367-a076066bbbcf,2025-04-01 15:49:54,VACANT,e5730212-939d-436c-ba69-4374b16c049c,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
efd147e7-e9fc-4e40-a008-92626758eede,2025-04-01 10:41:33,OCCUPIED,f257deef-972d-406a-a6f1-5ff540eb5977,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
acfaaf24-647e-46e6-881d-447a261c4249,2025-04-01 17:26:10,VACANT,f257deef-972d-406a-a6f1-5ff540eb5977,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
384096aa-025d-4a7c-945e-78aef4b2834b,2025-04-01 11:22:27,OCCUPIED,fb72c718-e823-4c9b-9ac3-b1a3de6354e0,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
83b4b1a6-a764-4ffc-8be6-1db46498f2e7,2025-04-01 17:26:21,VACANT,fb72c718-e823-4c9b-9ac3-b1a3de6354e0,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
5e43750d-657e-4742-81c3-708dad171e56,2025-04-01 10:44:42,OCCUPIED,ff13e86f-24eb-42e3-9374-a5509dcbf646,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
945c3fac-27ce-48bb-8f6d-cbb64365430a,2025-04-01 16:19:17,VACANT,ff13e86f-24eb-42e3-9374-a5509dcbf646,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
cb8ccc50-496c-48df-8892-343fde000e72,2025-04-01 10:08:27,OCCUPIED,73432bfa-5f9b-42d9-abf2-660feee7d775,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
572bbdd2-966b-45fd-91c4-cfa292e126e1,2025-04-01 16:57:01,VACANT,73432bfa-5f9b-42d9-abf2-660feee7d775,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
a27fccc2-c93f-463c-aecb-10f7c1f76632,2025-04-01 09:18:49,OCCUPIED,4ec1210c-0aa7-4122-a63d-bea272d8e0d2,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
da95977e-fa3b-488f-8222-4ee20f7a939e,2025-04-01 16:41:12,VACANT,4ec1210c-0aa7-4122-a63d-bea272d8e0d2,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
df4456cb-f5ea-4994-89eb-0b4534017817,2025-04-01 11:15:01,OCCUPIED,818e8d15-02c0-4564-9872-e5fd8e9a107c,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
d2460196-63f7-41a2-9ad9-d71a76d6c4de,2025-04-01 16:22:24,VACANT,818e8d15-02c0-4564-9872-e5fd8e9a107c,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
3694b64d-4c3e-4b01-b0c2-f9568765e919,2025-04-01 10:42:10,OCCUPIED,7e80ca22-f1b1-425d-a494-1921b54f22a3,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
250d3bc8-7288-4d39-a2f1-56d589061df2,2025-04-01 15:08:09,VACANT,7e80ca22-f1b1-425d-a494-1921b54f22a3,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
67cf43bb-ab00-4095-83f4-3afd61819745,2025-04-01 09:28:18,OCCUPIED,11b3f29e-1382-4aa9-a56e-971fd494d5f3,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
458ee000-3bf8-4126-a2ba-68b8a37b06ad,2025-04-01 16:05:16,VACANT,11b3f29e-1382-4aa9-a56e-971fd494d5f3,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
c4a1ac27-b1f8-4c6c-8073-7db4b26b2374,2025-04-01 11:55:12,OCCUPIED,3859a7b1-5feb-4779-a8b1-c0a94b45e6ab,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
291ae457-b20c-47f5-a9af-c5d06c7997cf,2025-04-01 17:04:21,VACANT,3859a7b1-5feb-4779-a8b1-c0a94b45e6ab,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
3ff1e198-a8c1-4cac-8b06-99d6288bf756,2025-04-01 10:39:51,OCCUPIED,6a8b3fb7-1b09-47a1-8d05-7f8ee7336cfd,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
8417d840-041c-4385-83b7-87657ba1e8ae,2025-04-01 17:26:30,VACANT,6a8b3fb7-1b09-47a1-8d05-7f8ee7336cfd,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
a52fda14-1d69-4fd0-9e45-3376eae3be19,2025-04-01 09:02:55,OCCUPIED,8817cac7-2169-4e37-9edd-ccc50b62e213,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
172a81a5-1eb0-4e44-8a87-19c84a424b3c,2025-04-01 15:43:21,VACANT,8817cac7-2169-4e37-9edd-ccc50b62e213,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
4fc5cb42-fe0c-4a0a-8adb-400a24454fed,2025-04-01 10:07:54,OCCUPIED,5d7ba65c-d71e-42c3-8624-c772d125cd7d,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
d9c368fa-521f-4d31-bc6e-23aee16c6a6e,2025-04-01 17:48:12,VACANT,5d7ba65c-d71e-42c3-8624-c772d125cd7d,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
a53f8ab0-f4ec-4cc2-8aed-5afcb2908c4b,2025-04-01 09:18:03,OCCUPIED,88ef59d9-e4f2-401e-9dc4-36393a2c0e31,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
35a24e4e-5078-4a59-a938-52a1b00faee3,2025-04-01 16:06:48,VACANT,88ef59d9-e4f2-401e-9dc4-36393a2c0e31,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
fd1597d9-a4e8-4bb0-893e-49833764df62,2025-04-01 10:18:03,OCCUPIED,a56de230-620f-4ea3-9a0d-13e59bec7e94,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
f8408e98-d2bc-4ee8-a51c-2248a11eb09b,2025-04-01 17:40:39,VACANT,a56de230-620f-4ea3-9a0d-13e59bec7e94,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
60c8b781-4990-4c6c-ab53-80bc2d12413f,2025-04-01 09:09:38,OCCUPIED,8245b671-9f96-4eb9-ad2e-f8b2e045dacc,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
870d8c21-667d-4af6-9e98-d6ac7e7f92f4,2025-04-01 17:00:40,VACANT,8245b671-9f96-4eb9-ad2e-f8b2e045dacc,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
f146c51f-0567-4f71-9eb2-edb32d94c1b8,2025-04-01 10:23:33,OCCUPIED,bd8611f1-47d2-4a28-a2b8-bd5a3fd92a5b,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
ab2232c5-3d4e-421f-b883-3a9a1dc7f3d3,2025-04-01 15:56:47,VACANT,bd8611f1-47d2-4a28-a2b8-bd5a3fd92a5b,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
4174068d-c370-46c0-b3ed-6e0989e72d17,2025-04-01 10:56:02,OCCUPIED,4d3afd35-13fd-42bb-8583-c931afa507cd,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
7f1dffff-fe00-4645-8707-3f256b514882,2025-04-01 15:11:54,VACANT,4d3afd35-13fd-42bb-8583-c931afa507cd,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
ccbc4246-c07b-4998-abc0-01e5219d8d63,2025-04-01 11:06:27,OCCUPIED,cbc20a58-e9a8-4c69-afaa-ef85ecb63c87,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
b7c06c05-8cc5-4ff9-9082-1a47e5dc817a,2025-04-01 17:47:05,VACANT,cbc20a58-e9a8-4c69-afaa-ef85ecb63c87,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
fffd95cf-fd23-4a1f-a9c7-043208b32950,2025-04-01 11:56:19,OCCUPIED,46faddc4-2050-4758-8dcd-f94f8041ebdb,,2025-06-08 21:07:00.868291,system,2025-06-08 21:07:00.868291,system
